"Video.ID"	"PE.Species"	"Consensus.Species"	"Consensus.Prop"	"Prop.Agreement"	"Consensus.Type"
"TaiEast_22_loc71_20140924_PICT0134"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20140924_PICT0139"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_22_loc71_20140924_PICT0140"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20140924_PICT0144"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20140924_PICT0145"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20140924_PICT0148"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20140924_PICT0150"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20140924_PICT0151"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20140924_PICT0152"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20140924_PICT0154"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20140924_PICT0155"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20140924_PICT0156"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20140924_PICT0158"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20140924_PICT0162"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20140924_PICT0164"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20140924_PICT0165"	"hoofed.animal"	"hoofed.animal"	0.7	0.7	"Consensus reached"
"TaiEast_22_loc71_20140924_PICT0167"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0004"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0005"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0006"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0007"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0008"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0009"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0011"	"hoofed.animal"	"hoofed.animal"	0.5	0.5	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0012"	"hoofed.animal"	"hoofed.animal"	0.727272727272727	0.727272727272727	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0013"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0014"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0019"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0021"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0022"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0023"	"hoofed.animal"	"hoofed.animal"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0024"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0025"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0027"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0030"	"hoofed.animal"	"hoofed.animal"	0.9	0.9	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0031"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0032"	"hoofed.animal"	"hoofed.animal"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0034"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0035"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0037"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0038"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0039"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0040"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0041"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0043"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0044"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0046"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0047"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0048"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0049"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0050"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0051"	"hoofed.animal"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_22_loc71_20141124_PICT0052"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0053"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0054"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0057"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0059"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0062"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0063"	"hoofed.animal"	"hoofed.animal"	0.875	0.875	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0064"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0067"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0068"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0069"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_22_loc71_20141124_PICT0073"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0074"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0075"	"hoofed.animal"	"hoofed.animal"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0076"	"hoofed.animal"	"hoofed.animal"	0.916666666666667	0.916666666666667	"Consensus reached"
"TaiEast_22_loc71_20141124_PICT0077"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0010"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0013"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0020"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0023"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0024"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0031"	"hoofed.animal"	"hoofed.animal"	0.9	0.9	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0037"	"chimpanzee"	"human"	1	0	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0063"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0091"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0105"	"hoofed.animal"	"hoofed.animal"	0.888888888888889	0.888888888888889	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0108"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_23_loc100_20141207_PICT0115"	"porcupine"	"blank"	NA	NA	"Consensus blank"
"TaiEast_23_loc100_20141207_PICT0124"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0135"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0137"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0145"	"porcupine"	"rodent"	0.5	0.333333333333333	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0152"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0159"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0160"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0170"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0188"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_23_loc100_20141207_PICT0199"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0211"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_23_loc100_20141207_PICT0214"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0224"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_23_loc100_20141207_PICT0234"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_23_loc100_20141207_PICT0237"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_23_loc56_20140709_PICT0006"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_23_loc56_20140709_PICT0008"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_23_loc56_20140709_PICT0011"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc11_20150113_PICT0011"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc11_20150113_PICT0012"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc11_20150113_PICT0016"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_24_loc11_20150113_PICT0019"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc11_20150113_PICT0023"	"rodent"	"rodent"	1	1	"Consensus reached"
"TaiEast_24_loc11_20150113_PICT0029"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_24_loc11_20150113_PICT0041"	"pangolin"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_24_loc11_20150113_PICT0043"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_24_loc11_20150113_PICT0053"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_24_loc11_20150113_PICT0059"	"other (non-primate)"	"other (non-primate)"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_24_loc11_20150113_PICT0080"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc11_20150113_PICT0087"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc11_20150113_PICT0090"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc11_20150113_PICT0092"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc11_20150113_PICT0094"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc11_20150113_PICT0099"	"other (non-primate)"	"other (non-primate)"	0.5	0.5	"Consensus reached"
"TaiEast_24_loc11_20150113_PICT0101"	"porcupine"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc11_20150113_PICT0102"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc11_20150225_PICT0007"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc11_20150225_PICT0012"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0005"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc13_20141125_PICT0007"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc13_20141125_PICT0009"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0013"	"chimpanzee"	"human"	0.75	0.25	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0014"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0017"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc13_20141125_PICT0018"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0020"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0022"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0023"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0024"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0025"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0028"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0030"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0031"	"chimpanzee"	"no consensus"	NA	NA	"Conflicting consensus species"
"TaiEast_24_loc13_20141125_PICT0032"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0033"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0040"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0041"	"human"	"human"	0.5	0.5	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0042"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0043"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0044"	"hoofed.animal"	"hoofed.animal"	0.875	0.875	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0045"	"hoofed.animal"	"hoofed.animal"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0046"	"other (primate)"	"hoofed.animal"	0.5	0.333333333333333	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0047"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0048"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc13_20141125_PICT0050"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0051"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0052"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0053"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0054"	"hoofed.animal"	"hoofed.animal"	0.909090909090909	0.909090909090909	"Consensus reached"
"TaiEast_24_loc13_20141125_PICT0055"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc13_20141125_PICT0056"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc13_20141125_PICT0057"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0006"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0007"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0008"	"hoofed.animal"	"hoofed.animal"	0.888888888888889	0.888888888888889	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0009"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0010"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc13_20141216_PICT0012"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0013"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc13_20141216_PICT0014"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0015"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0016"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0018"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc13_20141216_PICT0020"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0022"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0023"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0024"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0033"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0035"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0036"	"bird"	"bird"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0039"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc13_20141216_PICT0042"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc13_20141216_PICT0043"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_24_loc44_20140710_PICT0010"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc44_20140710_PICT0014"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_24_loc44_20140710_PICT0015"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0001"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0003"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0005"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0006"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141014_PICT0008"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141014_PICT0010"	"hoofed.animal"	"bird"	1	0	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0012"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0016"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141014_PICT0017"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0018"	"human"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141014_PICT0019"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0020"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0021"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141014_PICT0024"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0026"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0027"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0028"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141014_PICT0029"	"hoofed.animal"	"hoofed.animal"	0.888888888888889	0.888888888888889	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0030"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141014_PICT0032"	"hoofed.animal"	"hoofed.animal"	0.916666666666667	0.916666666666667	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0033"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141014_PICT0034"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141014_PICT0035"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141014_PICT0037"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141014_PICT0038"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141117_PICT0001"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141117_PICT0003"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141117_PICT0006"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141117_PICT0008"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141117_PICT0010"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141117_PICT0011"	"blank"	"hoofed.animal"	1	0	"Consensus reached"
"TaiEast_25_loc23_20141117_PICT0013"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141117_PICT0014"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141117_PICT0015"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141117_PICT0016"	"hoofed.animal"	"hoofed.animal"	0.909090909090909	0.909090909090909	"Consensus reached"
"TaiEast_25_loc23_20141117_PICT0020"	"blank"	"hoofed.animal"	1	0	"Consensus reached"
"TaiEast_25_loc23_20141117_PICT0021"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141117_PICT0022"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141117_PICT0023"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141117_PICT0024"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141117_PICT0025"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0005"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0007"	"hoofed.animal"	"hoofed.animal"	0.9	0.9	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0008"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0010"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0011"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0012"	"hoofed.animal"	"hoofed.animal"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0015"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0016"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0017"	"hoofed.animal"	"hoofed.animal"	0.9	0.9	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0018"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141216_PICT0019"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0020"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0022"	"hoofed.animal"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141216_PICT0025"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141216_PICT0027"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0028"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0030"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0031"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0032"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0033"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0034"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141216_PICT0036"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0037"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0038"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0039"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141216_PICT0041"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141216_PICT0042"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141216_PICT0046"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0047"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141216_PICT0049"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0050"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141216_PICT0052"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141216_PICT0053"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_25_loc23_20141216_PICT0055"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0057"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0059"	"hoofed.animal"	"hoofed.animal"	1	1	"Consensus reached"
"TaiEast_25_loc23_20141216_PICT0065"	"blank"	"blank"	NA	NA	"Consensus blank"
